Date,priceUSD,difficulty,hashrate,size90var,difficulty14sma,difficulty30sma,difficulty90sma,difficulty3ema,difficulty7ema,difficulty14ema,difficulty30ema,difficulty90ema,difficulty3wma,difficulty14wma,difficulty30wma,difficulty90wma,hashrate7sma,hashrate14sma,hashrate30sma,hashrate90sma,hashrate3ema,hashrate7ema,hashrate14ema,hashrate30ema,hashrate90ema,hashrate7wma,hashrate14wma,hashrate30wma,hashrate90wma,mining_profitability90trx,sentinusd90smaUSD,sentinusd30emaUSD,sentinusd90emaUSD,sentinusd90wmaUSD,sentinusd90stdUSD,sentinusd90varUSD,transactionfees90smaUSD,transactionfees90emaUSD,transactionfees90wmaUSD,transactionfees90trxUSD,median_transaction_fee14smaUSD,median_transaction_fee90smaUSD,median_transaction_fee14emaUSD,median_transaction_fee90emaUSD,transactionvalue3smaUSD,transactionvalue14smaUSD,transactionvalue30smaUSD,transactionvalue90smaUSD,transactionvalue7emaUSD,transactionvalue14emaUSD,transactionvalue30emaUSD,transactionvalue90emaUSD,transactionvalue7wmaUSD,transactionvalue14wmaUSD,transactionvalue30wmaUSD,transactionvalue90wmaUSD,transactionvalue90stdUSD,transactionvalue90varUSD,mediantransactionvalue30smaUSD,mediantransactionvalue30emaUSD,mediantransactionvalue30wmaUSD,mediantransactionvalue90wmaUSD,top100cap30trx,top100cap30rsi,fee_to_reward90trxUSD,price3smaUSD,price7smaUSD,price14smaUSD,price30smaUSD,price90smaUSD,price3emaUSD,price7emaUSD,price14emaUSD,price30emaUSD,price90emaUSD,price3wmaUSD,price7wmaUSD,price14wmaUSD,price30wmaUSD,price90wmaUSD,price90varUSD,price7rsiUSD
2012/09/19,12.402000000000001,2709730.0,20907398536420.0,317476909,2680667.0,2518687.0,2102890.0,2701861.0,2692100.0,2650879.0,2526261.0,2193275.0,2701889.0,2694205.0,2607938.0,2289701.0,20949343572494.0,20911563746653.0,19760101679828.0,16309134806721.0,21576784189792.0,21221573329023.0,20739526676727.0,19767599620342.0,17026996733592.0,21382412506906.0,20914300514250.0,20361951570081.0,17919970959103.0,0.171,54035717,137733285,75461742,82540986,139653706,4875789376236498.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.147,0.006,0.005,0.006,0.005,7725.0,5637.0,3834.0,1672.0,6963.0,5753.0,4286.0,2342.0,7047.0,6209.0,4777.0,2515.0,4243.0,4501032.0,22.595,19.778,18.044,22.011,-0.302,7.541,0.502,12.124,11.831,11.485,10.921,9.495,12.171,11.884,11.558,11.142999999999999,9.676,12.210999999999999,11.989,11.699000000000002,11.242,10.470999999999998,3.779,90.359
2012/09/20,12.436,2864141.0,20240663618460.0,316905750,2707318.0,2541129.0,2115529.0,2783001.0,2735110.0,2679314.0,2548060.0,2208019.0,2784322.0,2718669.0,2630225.0,2306431.0,21084752541154.0,20761811075454.0,19765754707084.0,16408725100587.0,20908723904126.0,20976345901383.0,20673011602291.0,19798119878285.0,17097626775018.0,21205242518398.0,20824847163824.0,20392955566122.0,18006378185734.0,0.171,56059721,141546492,78129352,85679497,142563168,5081064207878184.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.153,0.006,0.005,0.006,0.005,7717.0,5683.0,4001.0,1735.0,6802.0,5829.0,4417.0,2430.0,6965.0,6300.0,4937.0,2617.0,4348.0,4725326.0,22.000999999999998,20.111,18.195,22.134,-0.313,7.426,0.49700000000000005,12.31,11.991,11.581,11.003,9.56,12.304,12.022,11.675,11.225999999999999,9.737,12.367,12.140999999999998,11.825999999999999,11.34,10.535,3.779,90.679
2012/09/21,12.384,2864141.0,22940086151859.0,310789481,2719467.0,2563572.0,2128169.0,2823571.0,2767368.0,2703958.0,2568452.0,2222439.0,2838405.0,2739578.0,2651064.0,2322884.0,21351373633497.0,20773225529921.0,19980032545000.0,16510410927679.0,21924405027993.0,21467280964002.0,20975288208900.0,20000827379806.0,17226032475608.0,21669075921074.0,21115283840678.0,20597751143205.0,18149924582466.0,0.17,59394811,153021199,83432101,91467293,152649191,5825443898872565.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.16,0.006,0.005,0.006,0.005,9646.0,6002.0,4286.0,1843.0,7743.0,6461.0,4814.0,2608.0,8033.0,6951.0,5361.0,2811.0,4721.0,5572213.0,20.857,19.682000000000002,17.643,22.0,-0.32299999999999995,15.289000000000001,0.49200000000000005,12.407,12.107999999999999,11.673,11.087,9.626,12.344000000000001,12.113,11.769,11.300999999999998,9.795,12.404000000000002,12.239,11.933,11.429,10.597000000000001,3.758,85.641
2012/09/22,12.255999999999998,2864141.0,24600136496428.0,312531413,2731617.0,2586014.0,2140809.0,2843856.0,2791561.0,2725315.0,2587529.0,2236543.0,2864141.0,2758868.0,2670456.0,2339060.0,22091238095811.0,21044861996885.0,20203555017048.0,16637361103952.0,23262270762210.0,22250494847108.0,21458601313904.0,20297557000233.0,17388100695846.0,22481266636807.0,21625538636213.0,20895822365877.0,18327720748812.0,0.17,61273373,154818609,85573837,94137321,154411712,5960744182020826.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.166,0.006,0.005,0.006,0.005,8388.0,6401.0,4483.0,1929.0,7877.0,6703.0,5037.0,2733.0,8357.0,7255.0,5618.0,2952.0,4901.0,6005855.0,19.244,19.64,17.525,21.987,-0.332,14.751,0.486,12.357999999999999,12.18,11.758,11.165,9.691,12.3,12.148,11.834000000000001,11.363,9.849,12.328,12.276,12.011,11.505,10.655,3.715,73.854
2012/09/23,12.216,2864141.0,21562208562738.0,312875047,2743766.0,2608457.0,2153449.0,2853998.0,2809706.0,2743825.0,2605375.0,2250336.0,2864141.0,2776538.0,2688400.0,2354957.0,22258777470833.0,21182074983087.0,20326304520438.0,16737712721379.0,22412239662474.0,22078423276016.0,21472415613749.0,20379147423620.0,17479839330283.0,22349009253539.0,21694518178326.0,20983477433341.0,18435959154499.0,0.16899999999999998,62195541,150907840,85763460,94861020,154195840,5944089249901106.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.17300000000000001,0.006,0.005,0.006,0.005,7417.0,6547.0,4478.0,1962.0,6759.0,6263.0,4932.0,2748.0,7274.0,6855.0,5549.0,2985.0,4900.0,6003021.0,18.185,19.156,17.067,21.818,-0.341,14.319,0.48100000000000004,12.285,12.238,11.842,11.227,9.756,12.258,12.165,11.885,11.418,9.901,12.257,12.285,12.072000000000001,11.572000000000001,10.710999999999999,3.656,70.34100000000001
2012/09/24,12.126,2864141.0,21849417637760.0,312980419,2755915.0,2623237.0,2166088.0,2859069.0,2823315.0,2759867.0,2622069.0,2263826.0,2864141.0,2792588.0,2704895.0,2370577.0,22198523058956.0,21279764446568.0,20500786283327.0,16838980928477.0,22130828650117.0,22021171866452.0,21522682550283.0,20474003566468.0,17575874018359.0,22246669295271.0,21783497198949.0,21081742795749.0,18548304317497.0,0.168,63157418,147444614,86015424,95630961,153977776,5927288880591136.0,0.006999999999999999,0.006999999999999999,0.008,0.18,0.006,0.005,0.006,0.005,5017.0,6343.0,4545.0,1996.0,5912.0,5877.0,4831.0,2761.0,6268.0,6431.0,5477.0,3016.0,4897.0,5995445.0,17.715999999999998,18.702,16.676,21.648000000000003,-0.35,14.294,0.475,12.199000000000002,12.273,11.915999999999999,11.28,9.82,12.192,12.155,11.917,11.463,9.95,12.177,12.257,12.109000000000002,11.63,10.763,3.5869999999999997,62.518
2012/09/25,12.149000000000001,2864141.0,22177123165646.0,316092896,2768065.0,2637353.0,2178728.0,2861605.0,2833521.0,2773771.0,2637687.0,2277020.0,2864141.0,2807018.0,2720437.0,2385918.0,22039576309902.0,21361094392008.0,20576996102710.0,16934080785222.0,22153975907881.0,22060159691250.0,21609941298998.0,20583882250286.0,17677000373245.0,22241319321943.0,21903145028160.0,21189893562350.0,18665626124907.0,0.16699999999999998,63244112,139251092,84574316,94692226,153872663,5919199133812147.0,0.006999999999999999,0.006999999999999999,0.008,0.187,0.006,0.005,0.006,0.005,2555.0,5982.0,4534.0,2001.0,4656.0,5212.0,4577.0,2720.0,4749.0,5704.0,5242.0,2991.0,4891.0,5981436.0,17.637,19.414,17.452,21.863000000000003,-0.358,14.04,0.47,12.163,12.280999999999999,11.981,11.331,9.882,12.17,12.154000000000002,11.948,11.508,9.998,12.152000000000001,12.225999999999999,12.14,11.686,10.814,3.525,63.72
2012/09/26,12.232999999999999,2864141.0,19476961360203.0,318308578,2780214.0,2651470.0,2191368.0,2862873.0,2841176.0,2785820.0,2652297.0,2289924.0,2864141.0,2819828.0,2735069.0,2400982.0,21835228141871.0,21392285857182.0,20584700359943.0,17013407344713.0,20815468634042.0,21414360108488.0,21325543973826.0,20512467999313.0,17716559955376.0,21600665584518.0,21651927290586.0,21118923578963.0,18721513610072.0,0.166,63214586,131559644,83155840,93742546,153904795,5921671488571315.0,0.006999999999999999,0.006999999999999999,0.008,0.193,0.006,0.005,0.006,0.005,1637.0,5716.0,4488.0,1998.0,3655.0,4604.0,4324.0,2675.0,3309.0,4994.0,4991.0,2962.0,4894.0,5987312.0,17.182000000000002,18.983,17.136,21.699,-0.365,13.972999999999999,0.46399999999999997,12.169,12.257,12.044,11.38,9.945,12.202,12.173,11.985999999999999,11.554,10.047,12.187000000000001,12.214,12.174000000000001,11.745,10.865,3.464,68.105
2012/09/27,12.339,2864141.0,20525860799704.0,313682913,2792364.0,2665587.0,2204007.0,2863507.0,2846917.0,2796263.0,2665964.0,2302544.0,2864141.0,2831018.0,2748790.0,2415769.0,21875970596334.0,21480361568744.0,20674284129378.0,17106352363657.0,20670664716873.0,21192235281292.0,21218919550609.0,20513332050951.0,17778302831075.0,21273323748977.0,21536403949589.0,21115127478302.0,18798710389302.0,0.165,63209855,124103075,81679510,92704485,153910576,5922116315155128.0,0.006999999999999999,0.006999999999999999,0.008,0.19899999999999998,0.006,0.005,0.006,0.005,713.217,5131.0,4425.0,1997.0,2891.0,4070.0,4083.0,2629.0,2263.0,4311.0,4740.0,2931.0,4895.0,5991245.0,17.125,18.783,17.051,21.601999999999997,-0.37200000000000005,13.962,0.45799999999999996,12.24,12.243,12.117,11.425999999999998,10.008,12.27,12.215,12.033,11.605,10.097999999999999,12.272,12.234000000000002,12.213,11.807,10.918,3.4019999999999997,72.916
2012/09/28,12.331,2864141.0,23757457939502.0,310686179,2804513.0,2679703.0,2216647.0,2863824.0,2851223.0,2805313.0,2678750.0,2314887.0,2864141.0,2840588.0,2761600.0,2430277.0,21992737994569.0,21672055814033.0,20806025006475.0,17237958292015.0,22214061328188.0,21833540945845.0,21557391335795.0,20722630495374.0,17909712833458.0,21743695584769.0,21840016799023.0,21314041917665.0,18944888533826.0,0.16399999999999998,63455743,118101181,80567295,91998197,153633468,5900810617350918.0,0.006999999999999999,0.006999999999999999,0.008,0.20800000000000002,0.006,0.005,0.006,0.005,741.585,4788.0,4301.0,2003.0,2412.0,3657.0,3883.0,2593.0,1515.0,3757.0,4518.0,2909.0,4889.0,5974821.0,16.814,18.364,16.74,21.425,-0.37799999999999995,13.901,0.45399999999999996,12.300999999999998,12.235,12.171,11.472999999999999,10.071,12.3,12.244000000000002,12.073,11.652000000000001,10.147,12.317,12.255999999999998,12.242,11.865,10.969000000000001,3.3339999999999996,71.854
2012/09/29,12.407,2864141.0,22819317347983.0,304129900,2816663.0,2693820.0,2229287.0,2863982.0,2854452.0,2813157.0,2690710.0,2326958.0,2864141.0,2848539.0,2773499.0,2444508.0,21738335259076.0,21914786677444.0,20914750626964.0,17359522153170.0,22516689338085.0,22079985046379.0,21725648137420.0,20857900614897.0,18017616229382.0,21950340423122.0,21992985003550.0,21443931746149.0,19067555765825.0,0.163,63529003,111465568,79131732,90938712,153535130,5893259056590150.0,0.006999999999999999,0.006999999999999999,0.008,0.21600000000000003,0.006,0.005,0.006,0.005,746.936,4623.0,4200.0,2005.0,1976.0,3259.0,3675.0,2551.0,1034.0,3208.0,4283.0,2879.0,4886.0,5968222.0,16.965999999999998,18.309,16.784000000000002,21.361,-0.38299999999999995,14.457,0.45,12.359000000000002,12.257,12.218,11.527000000000001,10.135,12.354000000000001,12.284,12.117,11.7,10.196,12.37,12.299000000000001,12.273,11.925,11.02,3.261,75.407
2012/09/30,12.382,2864141.0,23088354171407.0,306719271,2828812.0,2707936.0,2241927.0,2864061.0,2856874.0,2819955.0,2701899.0,2338764.0,2864141.0,2854869.0,2784487.0,2458461.0,21956356060315.0,22107566765574.0,21095698951262.0,17471568334241.0,22802521754746.0,22332077327636.0,21907342275285.0,21001800844349.0,18129061019317.0,22287845151205.0,22149460669412.0,21584164232888.0,19193464161831.0,0.161,63633155,105356891,77761388,89911285,153395360,5882534088992080.0,0.006999999999999999,0.006999999999999999,0.008,0.223,0.006,0.005,0.006,0.005,833.966,4268.0,4152.0,2011.0,1697.0,2939.0,3494.0,2513.0,871.048,2706.0,4068.0,2854.0,4879.0,5951045.0,17.029,18.27,16.832,21.299,-0.38799999999999996,14.353,0.445,12.373,12.280999999999999,12.259,11.591,10.198,12.368,12.309000000000001,12.152000000000001,11.744000000000002,10.244000000000002,12.380999999999998,12.33,12.295,11.98,11.07,3.181,71.921
2012/10/01,12.375,2864141.0,20954142593842.0,297716969,2840962.0,2722053.0,2254566.0,2864101.0,2858691.0,2825846.0,2712366.0,2350311.0,2864141.0,2859579.0,2794565.0,2472136.0,21828459625469.0,22013491342213.0,21153912076202.0,17560768809286.0,21878332174294.0,21987593644188.0,21780248984426.0,20998726118510.0,18191150724251.0,22037291784587.0,21995670779847.0,21575031564667.0,19270004255448.0,0.16,63744514,99795913,76473483,88933891,153251441,5871501038048142.0,0.006999999999999999,0.006999999999999999,0.008,0.23,0.006,0.005,0.006,0.005,779.06,3873.0,4107.0,2016.0,1475.0,2655.0,3321.0,2476.0,787.4739999999999,2245.0,3852.0,2828.0,4874.0,5938829.0,17.128,18.031,16.673,21.166,-0.392,14.267999999999999,0.439,12.388,12.315999999999999,12.295,11.668,10.262,12.370999999999999,12.325,12.182,11.785,10.290999999999999,12.382,12.354000000000001,12.31,12.030999999999999,11.118,3.0860000000000003,70.92699999999999
2012/10/02,12.635,2864141.0,19868945667001.0,294558882,2853111.0,2736170.0,2267058.0,2864121.0,2860053.0,2830952.0,2722158.0,2361604.0,2864141.0,2862670.0,2803732.0,2485533.0,21498719982806.0,21769148146354.0,21193532259114.0,17628894328761.0,20873638920647.0,21457931649891.0,21525408542103.0,20925837057122.0,18228025338378.0,21547413294970.0,21709731356486.0,21492130506009.0,19320733417156.0,0.159,63852848,94918810,75324633,88064799,153125637,5861865167668732.0,0.006999999999999999,0.008,0.008,0.23800000000000002,0.006,0.005,0.006,0.005,812.102,3586.0,4073.0,2017.0,1298.0,2403.0,3156.0,2438.0,784.87,1831.0,3637.0,2800.0,4872.0,5934950.0,17.299,18.502,17.202,21.27,-0.395,15.210999999999999,0.434,12.464,12.386,12.333,11.753,10.331,12.503,12.402999999999999,12.243,11.84,10.343,12.505999999999998,12.433,12.356,12.093,11.17,2.985,82.324
2012/10/03,12.865,3037441.0,21544834274900.0,290482020,2876519.0,2756063.0,2281347.0,2950781.0,2904400.0,2858484.0,2742499.0,2376458.0,2950791.0,2887247.0,2823169.0,2502464.0,21794130399191.0,21814679270531.0,21222655512630.0,17726913195713.0,21209236597774.0,21479657306143.0,21527998639809.0,20965772361495.0,18300922238081.0,21558941867993.0,21679822840292.0,21514795152189.0,19406798031357.0,0.157,63879231,89784859,74006346,86998639,153091373,5859242116226484.0,0.006999999999999999,0.008,0.008,0.245,0.006,0.005,0.006,0.005,727.61,2769.0,4059.0,2017.0,1125.0,2164.0,2991.0,2398.0,745.61,1433.0,3413.0,2769.0,4872.0,5935184.0,18.064,19.459,18.236,21.548000000000002,-0.397,15.134,0.43,12.625,12.475999999999999,12.366,11.835999999999999,10.4,12.684000000000001,12.517999999999999,12.325999999999999,11.905999999999999,10.398,12.707,12.552999999999999,12.427,12.165,11.225999999999999,2.8960000000000004,87.417
2012/10/04,12.867,3054628.0,20117391433043.0,294124011,2890125.0,2776529.0,2295827.0,3002704.0,2941957.0,2884636.0,2762636.0,2391362.0,3017151.0,2910995.0,2842431.0,2519459.0,21735777632525.0,21805874114430.0,21325246085693.0,17805961115781.0,20663314015408.0,21139090837868.0,21339917678907.0,20911038108046.0,18340844637971.0,21139757126456.0,21453517795293.0,21443487792215.0,19459336014595.0,0.156,63942591,84930123,72699316,85914182,153004890,5852624114093464.0,0.008,0.009000000000000001,0.009000000000000001,0.26,0.006,0.005,0.006,0.005,613.988,2351.0,4019.0,2018.0,960.905,1938.0,2829.0,2356.0,674.2710000000001,1127.0,3181.0,2735.0,4871.0,5932119.0,18.320999999999998,19.531,18.399,21.539,-0.39899999999999997,16.379,0.433,12.789000000000001,12.550999999999998,12.397,11.915999999999999,10.469000000000001,12.775,12.605,12.398,11.968,10.452,12.828,12.651,12.493,12.232000000000001,11.28,2.803,87.449
2012/10/05,12.75,3054628.0,20625355297680.0,293254401,2903732.0,2796995.0,2310307.0,3028666.0,2970125.0,2907302.0,2781475.0,2405940.0,3051763.0,2932929.0,2860373.0,2536136.0,21288334397979.0,21640536196274.0,21297004965710.0,17877602545499.0,20644334656544.0,21010656952821.0,21244642694743.0,20892606958991.0,18391053663459.0,20862151542745.0,21296115286393.0,21398333547827.0,19521300721890.0,0.154,64002199,81567021,71822453,85229774,152952127,5848588307057014.0,0.008,0.009000000000000001,0.009000000000000001,0.275,0.006,0.005,0.006,0.005,665.0310000000001,1662.0,3969.0,2016.0,951.056,1802.0,2706.0,2324.0,720.581,936.24,2982.0,2711.0,4873.0,5935750.0,18.287,19.067999999999998,18.014,21.346999999999998,-0.4,17.201,0.436,12.827,12.610999999999999,12.423,11.985,10.536,12.763,12.642000000000001,12.445,12.017999999999999,10.503,12.808,12.7,12.54,12.285,11.33,2.701,72.969
2012/10/06,12.647,3054628.0,21242531177428.0,282140073,2917338.0,2815782.0,2324786.0,3041647.0,2991250.0,2926945.0,2799097.0,2420197.0,3054628.0,2953048.0,2876994.0,2552495.0,21063079230757.0,21400707244917.0,21260515971116.0,17956053047288.0,20943432916986.0,21068625508973.0,21244361159101.0,20915182715019.0,18453723498931.0,20850700737607.0,21243047950547.0,21394819109874.0,19595255197317.0,0.153,64211678,77858377,70773234,84352430,152680984,5827870685532368.0,0.008,0.009000000000000001,0.009000000000000001,0.28800000000000003,0.006,0.005,0.006,0.005,717.757,1125.0,3805.0,2022.0,903.945,1664.0,2580.0,2290.0,729.068,816.334,2775.0,2683.0,4866.0,5919183.0,18.113,18.355,17.351,21.059,-0.4,17.000999999999998,0.439,12.755,12.645999999999999,12.450999999999999,12.037,10.600999999999999,12.705,12.642999999999999,12.472000000000001,12.059000000000001,10.55,12.718,12.709000000000001,12.57,12.328,11.376,2.589,62.379
2012/10/07,12.152999999999999,3054628.0,21398214020098.0,290910061,2930944.0,2827801.0,2339266.0,3048137.0,3007095.0,2943970.0,2815583.0,2434140.0,3054628.0,2971353.0,2892404.0,2568536.0,20821630637713.0,21388993349014.0,21214446978809.0,18036999085000.0,21170823468542.0,21151022636754.0,21264874873901.0,20946346025024.0,18518437576319.0,20934484434942.0,21242715520571.0,21403702854969.0,19670907086829.0,0.151,64283925,74181054,69676238,83399643,152592682,5821131616850622.0,0.008,0.009000000000000001,0.009000000000000001,0.301,0.006,0.005,0.006,0.005,769.112,926.393,3623.0,2022.0,833.762,1525.0,2454.0,2253.0,699.3710000000001,749.3989999999999,2569.0,2653.0,4865.0,5917944.0,17.658,17.864,16.875999999999998,20.831,-0.4,16.892,0.442,12.517000000000001,12.613,12.447000000000001,12.072000000000001,10.66,12.429,12.52,12.429,12.065,10.585,12.417,12.585999999999999,12.53,12.335999999999999,11.41,2.461,34.327
2012/10/08,11.839,3054628.0,23521572251977.0,290213544,2944550.0,2839820.0,2353746.0,3051382.0,3018978.0,2958724.0,2831005.0,2447777.0,3054628.0,2987845.0,2907037.0,2584258.0,21188406303161.0,21508432964315.0,21305258521910.0,18151579245650.0,22346197860260.0,21743660040560.0,21565767857644.0,21112489652569.0,18628396580179.0,21609469838508.0,21527059374300.0,21552549646787.0,19791447156433.0,0.15,64336498,70672234,68579932,82421850,152528060,5816202236618922.0,0.008,0.009000000000000001,0.009000000000000001,0.313,0.006,0.005,0.006,0.005,644.492,724.8939999999999,3551.0,2024.0,762.2339999999999,1395.0,2331.0,2216.0,659.165,698.9,2371.0,2620.0,4864.0,5914233.0,16.507,17.287,16.313,20.564,-0.39899999999999997,15.995999999999999,0.444,12.213,12.536,12.425999999999998,12.097000000000001,10.712,12.134,12.35,12.35,12.05,10.613,12.078,12.392000000000001,12.449000000000002,12.321,11.436,2.334,25.756
2012/10/09,11.817,3054628.0,23211824371730.0,294542299,2958156.0,2851840.0,2368225.0,3053005.0,3027890.0,2971511.0,2845433.0,2461115.0,3054628.0,3002522.0,2920896.0,2599662.0,21665960403836.0,21582340193321.0,21424278442437.0,18269065365860.0,22779011115995.0,22110701123352.0,21785242059522.0,21247930602192.0,18729131256917.0,22115324355650.0,21754178228622.0,21675553895162.0,19902661335028.0,0.14800000000000002,64416420,67089698,67405493,81340673,152417290,5807757590450133.0,0.008,0.009000000000000001,0.009000000000000001,0.325,0.006,0.005,0.006,0.005,541.077,693.6610000000001,3521.0,2026.0,684.7669999999999,1269.0,2210.0,2177.0,604.509,662.563,2171.0,2586.0,4861.0,5907244.0,15.445,16.941,16.016,20.362000000000002,-0.397,16.604,0.446,11.936,12.42,12.402999999999999,12.123,10.764000000000001,11.975,12.217,12.279000000000002,12.035,10.639000000000001,11.88,12.212,12.368,12.302,11.460999999999999,2.206,25.241
2012/10/10,12.008,3054628.0,22663220470498.0,289403384,2971763.0,2863859.0,2382705.0,3053816.0,3034575.0,2982593.0,2858929.0,2474159.0,3054628.0,3015384.0,2933979.0,2614748.0,21825729860350.0,21809930129771.0,21496993619820.0,18384830293325.0,22721115793246.0,22248830960139.0,21902305847652.0,21339239625954.0,18815594756116.0,22364639372316.0,21898295598912.0,21755485638908.0,19999236172493.0,0.146,64415060,63378986,66134463,80135337,152419245,5807906595465400.0,0.008,0.009000000000000001,0.009000000000000001,0.335,0.006,0.005,0.006,0.005,445.07199999999995,670.946,3325.0,2025.0,597.375,1144.0,2089.0,2137.0,531.847,614.768,1965.0,2549.0,4862.0,5910554.0,15.448,16.63,15.802,20.165,-0.395,19.559,0.447,11.888,12.297,12.387,12.154000000000002,10.814,11.991,12.164000000000001,12.243,12.034,10.669,11.915999999999999,12.109000000000002,12.315,12.295,11.488,2.1,37.834
2012/10/11,12.08,3054628.0,22373013395913.0,283856422,2985369.0,2875878.0,2397185.0,3054222.0,3039588.0,2992198.0,2871555.0,2486916.0,3054628.0,3026433.0,2946287.0,2629515.0,22147961569332.0,21941869600929.0,21541477268701.0,18482169517113.0,22547064594580.0,22279876569082.0,21965066854087.0,21405934707887.0,18893779781167.0,22501460256206.0,21973373367731.0,21812003043817.0,20086888548374.0,0.14400000000000002,64368943,60201114,64991332,79029995,152477563,5812351813153337.0,0.008,0.009000000000000001,0.009000000000000001,0.345,0.006,0.005,0.006,0.005,442.79400000000004,666.946,3144.0,2022.0,583.236,1064.0,1989.0,2101.0,520.2040000000001,597.418,1786.0,2516.0,4865.0,5917591.0,15.567,16.368,15.617,19.977999999999998,-0.392,20.187,0.44799999999999995,11.968,12.185,12.368,12.182,10.863,12.036,12.142999999999999,12.220999999999998,12.037,10.7,12.012,12.055,12.274000000000001,12.29,11.515999999999998,2.006,42.15
2012/10/12,12.059000000000001,3054628.0,22348099284553.0,272654115,2998975.0,2887898.0,2411665.0,3054425.0,3043348.0,3000522.0,2883366.0,2499394.0,3054628.0,3035667.0,2957819.0,2643964.0,22394067853171.0,21841201125575.0,21651737883260.0,18574166464392.0,22447581939566.0,22296932247950.0,22016137844816.0,21466719519285.0,18969698891131.0,22551494685012.0,22027537325548.0,21864043173872.0,20171854037768.0,0.141,64507517,58299725,64238326,78290668,152332285,5801281294208950.0,0.008,0.009000000000000001,0.009000000000000001,0.355,0.006,0.005,0.006,0.005,656.997,675.535,3035.0,2025.0,711.17,1068.0,1931.0,2079.0,644.5419999999999,654.488,1654.0,2496.0,4863.0,5911058.0,15.714,16.329,15.629000000000001,19.861,-0.389,19.861,0.44799999999999995,12.049000000000001,12.085999999999999,12.349,12.206,10.913,12.047,12.122,12.2,12.038,10.73,12.057,12.024000000000001,12.232999999999999,12.282,11.542,1.899,41.184
2012/10/13,11.931,3054628.0,22004474244398.0,271979220,3012581.0,2899917.0,2426144.0,3054526.0,3046168.0,3007736.0,2894415.0,2511596.0,3054628.0,3043088.0,2968576.0,2658095.0,22502916862738.0,21782998046748.0,21742126996812.0,18669404420965.0,22226028091982.0,22223817747062.0,22014582698094.0,21501413372518.0,19036397250544.0,22454096282818.0,22049307074724.0,21886800358462.0,20247245417548.0,0.139,64750115,56577631,63521160,77567586,152052130,5779962552307542.0,0.008,0.009000000000000001,0.009000000000000001,0.363,0.006,0.005,0.006,0.005,870.245,697.37,2775.0,2032.0,777.1139999999999,1056.0,1870.0,2055.0,732.677,694.409,1521.0,2473.0,4855.0,5893573.0,15.78,16.045,15.384,19.662,-0.386,19.608,0.44799999999999995,12.023,11.984000000000002,12.315,12.225999999999999,10.960999999999999,11.989,12.074000000000002,12.164000000000001,12.030999999999999,10.757,11.998,11.985,12.177,12.264000000000001,11.564,1.784,35.391999999999996
2012/10/14,11.8,3054628.0,21171951305444.0,272747433,3026187.0,2911936.0,2440624.0,3054577.0,3048283.0,3013988.0,2904751.0,2523531.0,3054628.0,3048694.0,2978557.0,2671908.0,22470593617788.0,21646112127750.0,21745400756812.0,18763112915067.0,21698989698713.0,21960851136657.0,21902231845740.0,21480157755287.0,19083332504498.0,22121354893495.0,21967834175884.0,21850014829986.0,20302246447976.0,0.13699999999999998,64737749,53927763,62465853,76485268,152067966,5781166551735938.0,0.008,0.009000000000000001,0.009000000000000001,0.37,0.006,0.006,0.006,0.005,888.0160000000001,678.528,2602.0,2032.0,731.367,994.1210000000001,1787.0,2023.0,718.0239999999999,680.6439999999999,1380.0,2441.0,4855.0,5891887.0,15.85,15.880999999999998,15.238,19.499000000000002,-0.382,19.75,0.44799999999999995,11.93,11.933,12.273,12.234000000000002,11.003,11.894,12.005999999999998,12.115,12.015999999999998,10.78,11.887,11.939,12.109000000000002,12.237,11.583,1.699,30.335
2012/10/15,11.707,3054628.0,22895816595828.0,273328615,3039794.0,2923956.0,2454621.0,3054602.0,3049869.0,3019407.0,2914421.0,2535204.0,3054628.0,3052486.0,2987763.0,2685403.0,22381199952623.0,21784803127892.0,21861225134665.0,18855280342569.0,22297403147270.0,22194592501450.0,22034709812419.0,21571490583709.0,19167123363648.0,22227660638005.0,22134461438294.0,21924235206697.0,20393075100301.0,0.134,64601956,51035281,61292851,75262335,152244547,5794600515698193.0,0.008,0.009000000000000001,0.009000000000000001,0.377,0.006,0.006,0.006,0.005,630.817,643.768,2513.0,2029.0,629.37,904.689,1693.0,1986.0,636.7230000000001,633.2909999999999,1233.0,2403.0,4859.0,5902171.0,16.107,16.044,15.402000000000001,19.442999999999998,-0.37799999999999995,19.793,0.446,11.812999999999999,11.914000000000001,12.225,12.232000000000001,11.037,11.800999999999998,11.931,12.061,11.995999999999999,10.8,11.775,11.882,12.033,12.203,11.597999999999999,1.642,27.121
